,date,title,source,link
1999,2020-08-19,"Hugo Boss staff to only work in office three days a week, even after coronavirus",Globe,na
2000,2020-08-19,BlackBerry partners with Texas startup to build 5G smartphone,Globe,na
2001,2020-08-19,Target posts record sales growth as faster delivery boosts e-commerce,Globe,na
2002,2020-08-19,"Ontario to set minimum standards for financial planner, adviser designations",Globe,na
2003,2020-08-19,Onex lines up possible successor to Gerry Schwartz with promotion,National_Post,https://financialpost.com
2004,2020-08-19,Waterous CEO ‘surprised’ by Paramount’s call for cash payout in oil and gas merger,Globe,na
2005,2020-08-19,Maple Leaf Foods halts pork exports to China amid COVID-19 outbreak at Manitoba plant,Globe,na
2006,2020-08-19,Canadian miner Midas Gold sues U.S. over Idaho water pollution,Globe,na
2007,2020-08-19,Johnson & Johnson buying Momenta Pharmaceuticals for around $6.5-billion,Globe,na
2008,2020-08-19,Scotiabank to pay US$127.5-million to settle charges in price-manipulation scheme,Globe,na
2009,2020-08-19,Oil slips as demand worries outweigh U.S. stocks draw,Globe,na
2010,2020-08-19,Marriott facing class-action suit over customer data breach,Globe,na
2011,2020-08-19,"S&P 500 hits record close, confirms bull market",Globe,na
2012,2020-08-19,"Freeland seen as 'black box,' but Bay Street didn't get what it hoped from Morneau, either",National_Post,https://financialpost.com
2013,2020-08-19,Ontario Centres of Excellence to take over beleaguered OneEleven startup hub brand,Globe,na
2014,2020-08-19,"Posthaste: Canadians, once world leaders in household debt, are putting away their credit cards",National_Post,https://financialpost.com
2015,2020-08-19,Lufthansa reaches deal with pilots’ union on cost-cutting measures,Globe,na
2016,2020-08-19,Maple Leaf Foods suspends pork exports to China amid COVID-19 outbreak at Manitoba plant,National_Post,https://financialpost.com
2017,2020-08-19,David Rosenberg: How the economy could cash in on a ’Buy Canadian’ craze,National_Post,https://financialpost.com
2018,2020-08-19,"It’s not me, it’s you: Trump’s aluminum tariffs are a byproduct of his re-election woes",Globe,na
2019,2020-08-19,"Robson, Omran – Fiscal Accountability: Our Annual Report Card",CD_Howe,https://www.cdhowe.org/intelligence-memos/robson-omran-%E2%80%93-fiscal-accountability-our-annual-report-card
2020,2020-08-19,U.S. crude oil stockpiles fall even as imports jump,Globe,na
2021,2020-08-19,"Inflation may be low for now, but here's why it would be wise to keep a closer eye on it",National_Post,https://financialpost.com/news/economy/inflation-may-be-low-for-now-but-heres-why-it-would-be-wise-to-keep-a-closer-eye-on-it/wcm/beb3f624-f595-42ae-9957-f305ed159e42/
2022,2020-08-19,Apple becomes first U.S. company to hit $2-trillion market value,National_Post,https://financialpost.com
2023,2020-08-19,Alberta non-profit launches coaching program to support small businesses recovering from COVID-19 pandemic,Calgary_Herald,na
2024,2020-08-19,Trump calls for boycott of Goodyear tires after company bans political attire in the workplace,Globe,na
2025,2020-08-19,OPEC+ presses for compliance with oil cuts,Globe,na
2026,2020-08-19,"Airbnb confidentially files for IPO, sets stage for blockbuster listing",Globe,na
2027,2020-08-19,"Ambler, Kronick, Omran – When Can We Say the Recession Is Over?",CD_Howe,https://www.cdhowe.org/intelligence-memos/ambler-kronick-omran-%E2%80%93-when-can-we-say-recession-over
2028,2020-08-19,Bay Street has gone missing on Parliament Hill with Morneau exit,National_Post,https://financialpost.com
2029,2020-08-19,Tech-fuelled ‘everything’s awesome’ rally looks unstoppable,Globe,na
2030,2020-08-19,"Why don’t markets care about huge government deficits? Plus, the curious discount in Power Corp. shares and the forestry stock rally",Globe,na
2031,2020-08-19,Scotiabank to pay over $60 million to settle U.S. charges related to commodity price manipulation,National_Post,https://financialpost.com
2032,2020-08-19,"Local tech sector hosts hiring fair, more than 300 jobs available",Calgary_Herald,na
2033,2020-08-19,U.S. short seller targets GFL Environmental,Globe,na
2034,2020-08-19,Jack M. Mintz: Warning! Liberal spending blitz ahead,National_Post,https://financialpost.com
2035,2020-08-19,"City-centre businesses recovering more slowly than those in rural areas, CFIB says",Globe,na
2036,2020-08-19,Airbnb files for IPO as short-term rental market rebounds,Globe,na
2037,2020-08-19,Apple becomes first U.S. company valued at $2-trillion,Globe,na
2038,2020-08-19,"Fed may tweak policy and stick with aggressive stimulus, minutes show",Globe,na
2039,2020-08-19,Streetwise newsletter: Scotiabank to pay US$127.5 million to settle charges over price manipulation scheme in special metals unit,Globe,na
2040,2020-08-19,"Philip Cross: With Morneau gone, it's now up to Tiff Macklem",National_Post,https://financialpost.com
2041,2020-08-19,New record wood product prices boost shares and estimates for Canadian producers,Globe,na
2042,2020-08-19,CPPIB tracks four ways the pandemic is changing us to hone its investing strategy,National_Post,https://financialpost.com
2043,2020-08-19,Lowe’s blows past sales estimates as home-improvement spending surges,Globe,na
2044,2020-08-19,"Iraq expects to sign deal with Chevron on Wednesday, minister says",Globe,na
2045,2020-08-19,"With Morneau out and Freeland in, upheaval in Finance creates renewed uncertainty for business leaders",Globe,na
2046,2020-08-19,"Japan’s data-security concerns with TikTok could be addressed by change in ownership, lawmaker says",Globe,na
2047,2020-08-19,Facebook removes hundreds of QAnon groups citing public safety risks,Globe,na
2048,2020-08-19,Priced out of the big city? Here are seven housing markets young buyers can afford in COVID-19 times,Globe,na
2049,2020-08-19,Cirque du Soleil creditors win control of company after higher bids fail to materialize,Globe,na
2050,2020-08-19,"Apple is worth US$2-trillion in market value, punctuating big tech’s grip",Globe,na
2051,2020-08-19,Vancouver gold company B2Gold hit hard after military coup in Mali threatens supply chain,Globe,na
2052,2020-08-19,Mali coup hits gold miners’ share prices,Globe,na
2053,2020-08-19,"Mali gold miners keep digging, but military coup hits share prices",Globe,na
2054,2020-08-19,Airbnb confidentially files for U.S. IPO,Globe,na
2055,2020-08-19,OPEC+ meeting to review compliance with oil production cuts,Globe,na
2056,2020-08-19,Scotiabank to pay US$127.5 million to settle charges over price manipulation scheme in special metals unit,Globe,na
2057,2020-08-19,Liberals plan to use regulations to create income support after CERB winds down,Globe,na
2058,2020-08-19,Scotiabank’s investment strategy for domestic bank stocks,Globe,na
2059,2020-08-18,"With demand declining, oil refineries around the world are shutting down — some permanently",National_Post,https://financialpost.com
2060,2020-08-18,Trudeau prorogues Parliament until Sept. 23 after appointing Freeland Finance Minister,Globe,na
2061,2020-08-18,Horizon North Logistics co-CEO Rod Graham stepping down,Globe,na
2062,2020-08-18,Canadian dollar posts seven-month high as investors weigh replacement of Finance Minister,Globe,na
2063,2020-08-18,"Nigeria’s long-awaited oil reform bill to go to president, sources say",Globe,na
2064,2020-08-18,Chairman of China’s Sinopharm rules out high price for potential coronavirus vaccine,Globe,na
2065,2020-08-18,‘How safe is investing with Wealthsimple?’,Globe,na
2066,2020-08-18,Why the end of CERB could hit consumer spending – and complicate the recovery ,Globe,na
2067,2020-08-18,Sandy Hook victims’ families accuse Remington Arms of trying to wipe out lawsuit,Globe,na
2068,2020-08-18,How COVID-19 is changing back-to-school shopping and budgets,Globe,na
2069,2020-08-18,Australia’s pricing plan for universities aims to funnel students into select programs. But it might not be enough,Globe,na
2070,2020-08-18,COVID helps Canadian logistics robot firm Attabotics raise $50 million,Calgary_Herald,na
2071,2020-08-18,The worst replacement for bad meetings is bad remote meetings,Globe,na
2072,2020-08-18,"Calgary’s Attabotics gets $50-million from Teachers, Honeywell to expand its ant-inspired warehouse technology",Globe,na
2073,2020-08-18,From education tech to personalized protective equipment: InkSmith’s pandemic pivot ,Globe,na
2074,2020-08-18,Smart lockers in demand as touchless package delivery becomes the office norm,Globe,na
2075,2020-08-18,Tuesday’s TSX breakouts: This stock in correction mode presents a potential buying opportunity ,Globe,na
2076,2020-08-18,Sun Life nears deal to buy Crescent Capital,National_Post,https://financialpost.com
2077,2020-08-18,Posthaste: Four really weird things about Canada’s roaring housing market,Calgary_Herald,na
2078,2020-08-18,Ivanhoe signs Africa partnership with China’s CNMC,Globe,na
2079,2020-08-18,Walmart's online sales nearly double,Globe,na
2080,2020-08-18,Canadian gold miners eye London and New York listings as Toronto loses shine,Globe,na
2081,2020-08-18,"Oracle enters race to buy TikTok’s U.S. operations, report says",Globe,na
2082,2020-08-18,"If Warren Buffett is putting on a tin hat, should we be doing the same?",National_Post,https://financialpost.com
2083,2020-08-18,Chrystia Freeland confirmed as new finance minister,National_Post,https://financialpost.com
2084,2020-08-18,Walmart warns people are starting to spend less as government aid dries up,National_Post,https://financialpost.com
2085,2020-08-18,"COVID-19 coin shortage hits U.S. retailers, laundromats, and even the tooth fairy",Globe,na
2086,2020-08-18,Nokia wins second round of legal fight against Daimler on patent fees,Globe,na
2087,2020-08-18,U.S. states reportedly seeking $26.4-billion from drug firms in opioid litigation,Globe,na
2088,2020-08-18,"'Fully booked, every day': The golf business was struggling — until the pandemic hit",National_Post,https://financialpost.com/news/retail-marketing/fully-booked-every-day-the-golf-business-was-struggling-until-the-pandemic-hit/wcm/39852ab1-5d45-4105-affe-6ff93381c4cb/
2089,2020-08-18,Real estate fintech offers guaranteed price floor that lets home shoppers buy first and sell later,National_Post,https://financialpost.com
2090,2020-08-18,"With Bill Morneau’s exit, the Liberals lose their voice of moderation",Globe,na
2091,2020-08-18,What makes Canada’s most recognizable politician next to Justin Trudeau tick?,National_Post,https://financialpost.com/news/economy/chrystia-freeland-the-woman-who-poked-the-elephant-but-squeaked-out-a-deal/wcm/9727df99-a6f8-4f89-b992-06e614652c7f/
2092,2020-08-18,Walmart beats estimates as online sales nearly double,Globe,na
2093,2020-08-18,Bill Morneau's resignation highlights why Canada is in trouble,National_Post,https://financialpost.com/news/economy/bill-morneaus-resignation-highlights-why-canada-is-in-trouble/wcm/2452a208-bd25-4721-b98d-91923803ee7e/
2094,2020-08-18,Bill Morneau leaves federal politics as suddenly as he arrived,National_Post,https://financialpost.com/news/economy/bill-morneau-leaves-cabinet-federal-politics-as-suddenly-as-he-arrived-2/wcm/5b8813cb-af6a-46c5-8bdc-147ee3619e67/
2095,2020-08-18,Why our concept of retirement is outdated - and how artificial intelligence can help,Globe,na
2096,2020-08-18,California hopes to avoid power outages during heat wave as prices hit record,Globe,na
2097,2020-08-18,"Ambler, Kronick, Omran – When Can We Say the Recession is Over?",CD_Howe,https://www.cdhowe.org/intelligence-memos/ambler-kronick-omran-%E2%80%93-when-can-we-say-recession-over
2098,2020-08-18,"Varcoe: Federal help finally set to arrive, but is it too late for the oilpatch?",Calgary_Herald,na
2099,2020-08-18,Russia’s energy minister to take part in OPEC+ video meeting despite positive COVID-19 test,Globe,na
2100,2020-08-18,U.S. housing starts surge in July,Globe,na
2101,2020-08-18,Shares of GFL Environmental tumble more than 10% after short-seller report,National_Post,https://financialpost.com
2102,2020-08-18,Ontario Centres of Excellence to take over embattled OneEleven startup hub brand,Globe,na
2103,2020-08-17,"Pandemic-resistant ETFs, rallying dividend stocks and what’s ahead for gold: What you need to know in investing this week",Globe,na
2104,2020-08-17,More homes were sold in Canada in July than in any month in history,National_Post,https://financialpost.com
2105,2020-08-17,Why the end of CERB could jolt consumer spending – and complicate the recovery ,Globe,na
2106,2020-08-17,Suncor shares slip after fire interrupts Fort McMurray oilsands mining output,Globe,na
2107,2020-08-17,A well-educated work force is key to the recovery,Globe,na
2108,2020-08-17,Federal cabinet says wholesale broadband rates could stifle investment but declines to overturn ruling,Globe,na
2109,2020-08-17,"Quebec, Ontario ask Ottawa to intervene in Montreal port strike, now in week two",Globe,na
2110,2020-08-17,Apple expands independent repair shop program to Mac computers,Globe,na
2111,2020-08-17,Power Corp.’s biggest appeal: Shares are trading at a deep discount,Globe,na
2112,2020-08-17,Former Alberta premier Redford to advise Guyana on oil and gas development,Calgary_Herald,na
2113,2020-08-17,Ventilator supply starts to increase as Dr. Theresa Tam warns of possible surge of COVID-19,Globe,na
2114,2020-08-17,TMX Group names John McKenzie as new CEO,Globe,na
2115,2020-08-17,Big oil patch names join legal battle over Sequoia Resources bankruptcy,Globe,na
2116,2020-08-17,Varcoe: UCP stuck in middle of tax clash between oilpatch and rural municipalities,Edmonton_Journal,na
